recording_index,subject,session,run,description,onset_s,duration_s,duration_samples_round,duration_samples_floor,sfreq
49,50,0,0,right_hand,34.0,4.0,512,512,128.0
49,50,0,0,left_hand,36.006,4.0,512,512,128.0
49,50,0,0,right_hand,40.01,4.0,512,512,128.0
49,50,0,0,left_hand,42.0,4.0,512,512,128.0
49,50,0,0,right_hand,44.004,4.0,512,512,128.0
49,50,0,0,left_hand,48.004,4.0,512,512,128.0
49,50,0,0,right_hand,50.0,4.0,512,512,128.0
49,50,0,0,left_hand,52.006,4.0,512,512,128.0
49,50,0,0,right_hand,56.01,4.0,512,512,128.0
49,50,0,0,left_hand,58.0,4.0,512,512,128.0
49,50,0,0,right_hand,60.004,4.0,512,512,128.0
49,50,0,0,left_hand,64.006,4.0,512,512,128.0
49,50,0,0,right_hand,66.0,4.0,512,512,128.0
49,50,0,0,left_hand,68.004,4.0,512,512,128.0
49,50,0,0,right_hand,72.008,4.0,512,512,128.0
49,50,0,0,left_hand,74.0,4.0,512,512,128.0
49,50,0,0,right_hand,76.006,4.0,512,512,128.0
49,50,0,0,left_hand,80.006,4.0,512,512,128.0
49,50,0,0,right_hand,82.0,4.0,512,512,128.0
49,50,0,0,left_hand,84.006,4.0,512,512,128.0
49,50,0,0,right_hand,88.006,4.0,512,512,128.0
49,50,0,0,left_hand,90.0,4.0,512,512,128.0
49,50,0,0,right_hand,92.006,4.0,512,512,128.0
49,50,0,0,left_hand,96.008,4.0,512,512,128.0
49,50,0,0,right_hand,98.0,4.0,512,512,128.0
49,50,0,0,left_hand,100.004,4.0,512,512,128.0
49,50,0,0,right_hand,104.006,4.0,512,512,128.0
49,50,0,0,left_hand,106.0,4.0,512,512,128.0
