recording_key,subject,session,run,from_description,to_description,from_onset_s,to_onset_s,gap_s,from_duration_s,from_end_s,annotation_overlap_s
16::0::0,16,0,0,left_hand,right_hand,68.02,72.022,4.0020000000000095,4.0,72.02,-0.0020000000000095497
16::0::0,16,0,0,right_hand,left_hand,72.022,74.0,1.9779999999999944,4.0,76.022,2.0220000000000056
16::0::0,16,0,0,left_hand,right_hand,74.0,76.02,2.019999999999996,4.0,78.0,1.980000000000004
16::0::0,16,0,0,right_hand,left_hand,76.02,80.024,4.004000000000005,4.0,80.02,-0.0040000000000048885
16::0::0,16,0,0,left_hand,right_hand,80.024,82.0,1.975999999999999,4.0,84.024,2.024000000000001
16::0::0,16,0,0,right_hand,left_hand,82.0,84.02,2.019999999999996,4.0,86.0,1.980000000000004
16::0::0,16,0,0,left_hand,right_hand,84.02,88.02,4.0,4.0,88.02,0.0
16::0::0,16,0,0,right_hand,left_hand,88.02,90.0,1.980000000000004,4.0,92.02,2.019999999999996
16::0::0,16,0,0,left_hand,right_hand,90.0,92.02,2.019999999999996,4.0,94.0,1.980000000000004
16::0::0,16,0,0,right_hand,left_hand,92.02,96.024,4.004000000000005,4.0,96.02,-0.0040000000000048885
16::0::0,16,0,0,left_hand,right_hand,96.024,98.0,1.975999999999999,4.0,100.024,2.024000000000001
16::0::0,16,0,0,right_hand,left_hand,98.0,100.02,2.019999999999996,4.0,102.0,1.980000000000004
16::0::0,16,0,0,left_hand,right_hand,100.02,104.022,4.0020000000000095,4.0,104.02,-0.0020000000000095497
16::0::0,16,0,0,right_hand,left_hand,104.022,106.0,1.9779999999999944,4.0,108.022,2.0220000000000056
17::0::0,17,0,0,left_hand,right_hand,4.008,8.01,4.002,4.0,8.008,-0.002000000000000668
17::0::0,17,0,0,right_hand,left_hand,8.01,10.0,1.9900000000000002,4.0,12.01,2.01
17::0::0,17,0,0,left_hand,right_hand,10.0,12.006,2.0060000000000002,4.0,14.0,1.9939999999999998
17::0::0,17,0,0,right_hand,left_hand,12.006,16.006,4.0,4.0,16.006,0.0
17::0::0,17,0,0,left_hand,right_hand,16.006,18.0,1.9939999999999998,4.0,20.006,2.0060000000000002
17::0::0,17,0,0,right_hand,left_hand,18.0,20.006,2.0060000000000002,4.0,22.0,1.9939999999999998
17::0::0,17,0,0,left_hand,right_hand,20.006,24.01,4.004000000000001,4.0,24.006,-0.004000000000001336
17::0::0,17,0,0,right_hand,left_hand,24.01,26.0,1.9899999999999984,4.0,28.01,2.0100000000000016
17::0::0,17,0,0,left_hand,right_hand,26.0,28.006,2.0060000000000002,4.0,30.0,1.9939999999999998
17::0::0,17,0,0,right_hand,left_hand,28.006,32.01,4.003999999999998,4.0,32.006,-0.003999999999997783
17::0::0,17,0,0,left_hand,right_hand,32.01,34.0,1.990000000000002,4.0,36.01,2.009999999999998
17::0::0,17,0,0,right_hand,left_hand,34.0,36.006,2.0060000000000002,4.0,38.0,1.9939999999999998
17::0::0,17,0,0,left_hand,right_hand,36.006,40.006,4.0,4.0,40.006,0.0
17::0::0,17,0,0,right_hand,left_hand,40.006,42.0,1.9939999999999998,4.0,44.006,2.0060000000000002
17::0::0,17,0,0,left_hand,right_hand,42.0,44.008,2.0080000000000027,4.0,46.0,1.9919999999999973
17::0::0,17,0,0,right_hand,left_hand,44.008,48.012,4.003999999999998,4.0,48.008,-0.003999999999997783
17::0::0,17,0,0,left_hand,right_hand,48.012,50.0,1.9879999999999995,4.0,52.012,2.0120000000000005
17::0::0,17,0,0,right_hand,left_hand,50.0,52.004,2.003999999999998,4.0,54.0,1.9960000000000022
17::0::0,17,0,0,left_hand,right_hand,52.004,56.004,4.0,4.0,56.004,0.0
17::0::0,17,0,0,right_hand,left_hand,56.004,58.0,1.9960000000000022,4.0,60.004,2.003999999999998
17::0::0,17,0,0,left_hand,right_hand,58.0,60.006,2.0060000000000002,4.0,62.0,1.9939999999999998
17::0::0,17,0,0,right_hand,left_hand,60.006,64.008,4.001999999999995,4.0,64.006,-0.001999999999995339
17::0::0,17,0,0,left_hand,right_hand,64.008,66.0,1.9920000000000044,4.0,68.008,2.0079999999999956
17::0::0,17,0,0,right_hand,left_hand,66.0,68.004,2.004000000000005,4.0,70.0,1.9959999999999951
17::0::0,17,0,0,left_hand,right_hand,68.004,72.008,4.003999999999991,4.0,72.004,-0.003999999999990678
17::0::0,17,0,0,right_hand,left_hand,72.008,74.0,1.9920000000000044,4.0,76.008,2.0079999999999956
17::0::0,17,0,0,left_hand,right_hand,74.0,76.004,2.004000000000005,4.0,78.0,1.9959999999999951
17::0::0,17,0,0,right_hand,left_hand,76.004,80.004,4.0,4.0,80.004,0.0
17::0::0,17,0,0,left_hand,right_hand,80.004,82.0,1.9959999999999951,4.0,84.004,2.004000000000005
17::0::0,17,0,0,right_hand,left_hand,82.0,84.004,2.004000000000005,4.0,86.0,1.9959999999999951
17::0::0,17,0,0,left_hand,right_hand,84.004,88.006,4.001999999999995,4.0,88.004,-0.001999999999995339
17::0::0,17,0,0,right_hand,left_hand,88.006,90.0,1.9939999999999998,4.0,92.006,2.0060000000000002
17::0::0,17,0,0,left_hand,right_hand,90.0,92.004,2.004000000000005,4.0,94.0,1.9959999999999951
17::0::0,17,0,0,right_hand,left_hand,92.004,96.004,4.0,4.0,96.004,0.0
17::0::0,17,0,0,left_hand,right_hand,96.004,98.0,1.9959999999999951,4.0,100.004,2.004000000000005
17::0::0,17,0,0,right_hand,left_hand,98.0,100.006,2.0060000000000002,4.0,102.0,1.9939999999999998
17::0::0,17,0,0,left_hand,right_hand,100.006,104.006,4.0,4.0,104.006,0.0
17::0::0,17,0,0,right_hand,left_hand,104.006,106.0,1.9939999999999998,4.0,108.006,2.0060000000000002
18::0::0,18,0,0,left_hand,right_hand,4.01,8.014,4.004,4.0,8.01,-0.0039999999999995595
18::0::0,18,0,0,right_hand,left_hand,8.014,10.0,1.9860000000000007,4.0,12.014,2.0139999999999993
18::0::0,18,0,0,left_hand,right_hand,10.0,12.004,2.0039999999999996,4.0,14.0,1.9960000000000004
18::0::0,18,0,0,right_hand,left_hand,12.004,16.008,4.004,4.0,16.003999999999998,-0.004000000000001336
18::0::0,18,0,0,left_hand,right_hand,16.008,18.0,1.9920000000000009,4.0,20.008,2.007999999999999
18::0::0,18,0,0,right_hand,left_hand,18.0,20.004,2.0040000000000013,4.0,22.0,1.9959999999999987
18::0::0,18,0,0,left_hand,right_hand,20.004,24.008,4.003999999999998,4.0,24.004,-0.003999999999997783
18::0::0,18,0,0,right_hand,left_hand,24.008,26.0,1.9920000000000009,4.0,28.008,2.007999999999999
18::0::0,18,0,0,left_hand,right_hand,26.0,28.006,2.0060000000000002,4.0,30.0,1.9939999999999998
18::0::0,18,0,0,right_hand,left_hand,28.006,32.006,4.0,4.0,32.006,0.0
18::0::0,18,0,0,left_hand,right_hand,32.006,34.0,1.9939999999999998,4.0,36.006,2.0060000000000002
18::0::0,18,0,0,right_hand,left_hand,34.0,36.004,2.003999999999998,4.0,38.0,1.9960000000000022
18::0::0,18,0,0,left_hand,right_hand,36.004,40.008,4.004000000000005,4.0,40.004,-0.0040000000000048885
18::0::0,18,0,0,right_hand,left_hand,40.008,42.0,1.9919999999999973,4.0,44.008,2.0080000000000027
18::0::0,18,0,0,left_hand,right_hand,42.0,44.004,2.003999999999998,4.0,46.0,1.9960000000000022
18::0::0,18,0,0,right_hand,left_hand,44.004,48.006,4.0020000000000024,4.0,48.004,-0.0020000000000024443
18::0::0,18,0,0,left_hand,right_hand,48.006,50.0,1.9939999999999998,4.0,52.006,2.0060000000000002
18::0::0,18,0,0,right_hand,left_hand,50.0,52.004,2.003999999999998,4.0,54.0,1.9960000000000022
18::0::0,18,0,0,left_hand,right_hand,52.004,56.006,4.0020000000000024,4.0,56.004,-0.0020000000000024443
18::0::0,18,0,0,right_hand,left_hand,56.006,58.0,1.9939999999999998,4.0,60.006,2.0060000000000002
18::0::0,18,0,0,left_hand,right_hand,58.0,60.004,2.003999999999998,4.0,62.0,1.9960000000000022
18::0::0,18,0,0,right_hand,left_hand,60.004,64.006,4.0020000000000024,4.0,64.00399999999999,-0.0020000000000095497
18::0::0,18,0,0,left_hand,right_hand,64.006,66.0,1.9939999999999998,4.0,68.006,2.0060000000000002
18::0::0,18,0,0,right_hand,left_hand,66.0,68.002,2.0019999999999953,4.0,70.0,1.9980000000000047
18::0::0,18,0,0,left_hand,right_hand,68.002,72.004,4.0020000000000095,4.0,72.002,-0.0020000000000095497
18::0::0,18,0,0,right_hand,left_hand,72.004,74.0,1.9959999999999951,4.0,76.004,2.004000000000005
18::0::0,18,0,0,left_hand,right_hand,74.0,76.004,2.004000000000005,4.0,78.0,1.9959999999999951
18::0::0,18,0,0,right_hand,left_hand,76.004,80.008,4.003999999999991,4.0,80.004,-0.003999999999990678
18::0::0,18,0,0,left_hand,right_hand,80.008,82.0,1.9920000000000044,4.0,84.008,2.0079999999999956
18::0::0,18,0,0,right_hand,left_hand,82.0,84.004,2.004000000000005,4.0,86.0,1.9959999999999951
18::0::0,18,0,0,left_hand,right_hand,84.004,88.004,4.0,4.0,88.004,0.0
18::0::0,18,0,0,right_hand,left_hand,88.004,90.0,1.9959999999999951,4.0,92.004,2.004000000000005
18::0::0,18,0,0,left_hand,right_hand,90.0,92.004,2.004000000000005,4.0,94.0,1.9959999999999951
18::0::0,18,0,0,right_hand,left_hand,92.004,96.006,4.001999999999995,4.0,96.004,-0.001999999999995339
18::0::0,18,0,0,left_hand,right_hand,96.006,98.0,1.9939999999999998,4.0,100.006,2.0060000000000002
18::0::0,18,0,0,right_hand,left_hand,98.0,100.004,2.004000000000005,4.0,102.0,1.9959999999999951
18::0::0,18,0,0,left_hand,right_hand,100.004,104.006,4.001999999999995,4.0,104.004,-0.001999999999995339
18::0::0,18,0,0,right_hand,left_hand,104.006,106.0,1.9939999999999998,4.0,108.006,2.0060000000000002
19::0::0,19,0,0,left_hand,right_hand,4.012,8.014,4.002,4.0,8.012,-0.0019999999999988916
19::0::0,19,0,0,right_hand,left_hand,8.014,10.0,1.9860000000000007,4.0,12.014,2.0139999999999993
19::0::0,19,0,0,left_hand,right_hand,10.0,12.006,2.0060000000000002,4.0,14.0,1.9939999999999998
19::0::0,19,0,0,right_hand,left_hand,12.006,16.01,4.004000000000001,4.0,16.006,-0.004000000000001336
19::0::0,19,0,0,left_hand,right_hand,16.01,18.0,1.9899999999999984,4.0,20.01,2.0100000000000016
19::0::0,19,0,0,right_hand,left_hand,18.0,20.006,2.0060000000000002,4.0,22.0,1.9939999999999998
19::0::0,19,0,0,left_hand,right_hand,20.006,24.006,4.0,4.0,24.006,0.0
19::0::0,19,0,0,right_hand,left_hand,24.006,26.0,1.9939999999999998,4.0,28.006,2.0060000000000002
19::0::0,19,0,0,left_hand,right_hand,26.0,28.006,2.0060000000000002,4.0,30.0,1.9939999999999998
19::0::0,19,0,0,right_hand,left_hand,28.006,32.01,4.003999999999998,4.0,32.006,-0.003999999999997783
19::0::0,19,0,0,left_hand,right_hand,32.01,34.0,1.990000000000002,4.0,36.01,2.009999999999998
19::0::0,19,0,0,right_hand,left_hand,34.0,36.006,2.0060000000000002,4.0,38.0,1.9939999999999998
19::0::0,19,0,0,left_hand,right_hand,36.006,40.008,4.0020000000000024,4.0,40.006,-0.0020000000000024443
19::0::0,19,0,0,right_hand,left_hand,40.008,42.0,1.9919999999999973,4.0,44.008,2.0080000000000027
19::0::0,19,0,0,left_hand,right_hand,42.0,44.006,2.0060000000000002,4.0,46.0,1.9939999999999998
19::0::0,19,0,0,right_hand,left_hand,44.006,48.008,4.0020000000000024,4.0,48.006,-0.0020000000000024443
19::0::0,19,0,0,left_hand,right_hand,48.008,50.0,1.9919999999999973,4.0,52.008,2.0080000000000027
19::0::0,19,0,0,right_hand,left_hand,50.0,52.006,2.0060000000000002,4.0,54.0,1.9939999999999998
19::0::0,19,0,0,left_hand,right_hand,52.006,56.008,4.0020000000000024,4.0,56.006,-0.0020000000000024443
19::0::0,19,0,0,right_hand,left_hand,56.008,58.0,1.9919999999999973,4.0,60.008,2.0080000000000027
19::0::0,19,0,0,left_hand,right_hand,58.0,60.004,2.003999999999998,4.0,62.0,1.9960000000000022
19::0::0,19,0,0,right_hand,left_hand,60.004,64.006,4.0020000000000024,4.0,64.00399999999999,-0.0020000000000095497
19::0::0,19,0,0,left_hand,right_hand,64.006,66.0,1.9939999999999998,4.0,68.006,2.0060000000000002
19::0::0,19,0,0,right_hand,left_hand,66.0,68.006,2.0060000000000002,4.0,70.0,1.9939999999999998
19::0::0,19,0,0,left_hand,right_hand,68.006,72.006,4.0,4.0,72.006,0.0
19::0::0,19,0,0,right_hand,left_hand,72.006,74.0,1.9939999999999998,4.0,76.006,2.0060000000000002
19::0::0,19,0,0,left_hand,right_hand,74.0,76.008,2.0079999999999956,4.0,78.0,1.9920000000000044
19::0::0,19,0,0,right_hand,left_hand,76.008,80.008,4.0,4.0,80.008,0.0
19::0::0,19,0,0,left_hand,right_hand,80.008,82.0,1.9920000000000044,4.0,84.008,2.0079999999999956
19::0::0,19,0,0,right_hand,left_hand,82.0,84.006,2.0060000000000002,4.0,86.0,1.9939999999999998
19::0::0,19,0,0,left_hand,right_hand,84.006,88.006,4.0,4.0,88.006,0.0
19::0::0,19,0,0,right_hand,left_hand,88.006,90.0,1.9939999999999998,4.0,92.006,2.0060000000000002
19::0::0,19,0,0,left_hand,right_hand,90.0,92.006,2.0060000000000002,4.0,94.0,1.9939999999999998
19::0::0,19,0,0,right_hand,left_hand,92.006,96.006,4.0,4.0,96.006,0.0
19::0::0,19,0,0,left_hand,right_hand,96.006,98.0,1.9939999999999998,4.0,100.006,2.0060000000000002
19::0::0,19,0,0,right_hand,left_hand,98.0,100.006,2.0060000000000002,4.0,102.0,1.9939999999999998
19::0::0,19,0,0,left_hand,right_hand,100.006,104.01,4.004000000000005,4.0,104.006,-0.0040000000000048885
19::0::0,19,0,0,right_hand,left_hand,104.01,106.0,1.9899999999999949,4.0,108.01,2.010000000000005
1::0::0,1,0,0,left_hand,right_hand,4.006,8.01,4.004,4.0,8.006,-0.0039999999999995595
1::0::0,1,0,0,right_hand,left_hand,8.01,10.0,1.9900000000000002,4.0,12.01,2.01
1::0::0,1,0,0,left_hand,right_hand,10.0,12.004,2.0039999999999996,4.0,14.0,1.9960000000000004
1::0::0,1,0,0,right_hand,left_hand,12.004,16.006,4.002000000000001,4.0,16.003999999999998,-0.0020000000000024443
1::0::0,1,0,0,left_hand,right_hand,16.006,18.0,1.9939999999999998,4.0,20.006,2.0060000000000002
1::0::0,1,0,0,right_hand,left_hand,18.0,20.004,2.0040000000000013,4.0,22.0,1.9959999999999987
1::0::0,1,0,0,left_hand,right_hand,20.004,24.004,4.0,4.0,24.004,0.0
1::0::0,1,0,0,right_hand,left_hand,24.004,26.0,1.9959999999999987,4.0,28.004,2.0040000000000013
1::0::0,1,0,0,left_hand,right_hand,26.0,28.006,2.0060000000000002,4.0,30.0,1.9939999999999998
1::0::0,1,0,0,right_hand,left_hand,28.006,32.008,4.0020000000000024,4.0,32.006,-0.0020000000000024443
1::0::0,1,0,0,left_hand,right_hand,32.008,34.0,1.9919999999999973,4.0,36.008,2.0080000000000027
1::0::0,1,0,0,right_hand,left_hand,34.0,36.006,2.0060000000000002,4.0,38.0,1.9939999999999998
1::0::0,1,0,0,left_hand,right_hand,36.006,40.01,4.003999999999998,4.0,40.006,-0.003999999999997783
1::0::0,1,0,0,right_hand,left_hand,40.01,42.0,1.990000000000002,4.0,44.01,2.009999999999998
1::0::0,1,0,0,left_hand,right_hand,42.0,44.006,2.0060000000000002,4.0,46.0,1.9939999999999998
1::0::0,1,0,0,right_hand,left_hand,44.006,48.01,4.003999999999998,4.0,48.006,-0.003999999999997783
1::0::0,1,0,0,left_hand,right_hand,48.01,50.0,1.990000000000002,4.0,52.01,2.009999999999998
1::0::0,1,0,0,right_hand,left_hand,50.0,52.006,2.0060000000000002,4.0,54.0,1.9939999999999998
1::0::0,1,0,0,left_hand,right_hand,52.006,56.006,4.0,4.0,56.006,0.0
1::0::0,1,0,0,right_hand,left_hand,56.006,58.0,1.9939999999999998,4.0,60.006,2.0060000000000002
1::0::0,1,0,0,left_hand,right_hand,58.0,60.006,2.0060000000000002,4.0,62.0,1.9939999999999998
1::0::0,1,0,0,right_hand,left_hand,60.006,64.006,4.0,4.0,64.006,0.0
1::0::0,1,0,0,left_hand,right_hand,64.006,66.0,1.9939999999999998,4.0,68.006,2.0060000000000002
1::0::0,1,0,0,right_hand,left_hand,66.0,68.006,2.0060000000000002,4.0,70.0,1.9939999999999998
1::0::0,1,0,0,left_hand,right_hand,68.006,72.01,4.004000000000005,4.0,72.006,-0.0040000000000048885
1::0::0,1,0,0,right_hand,left_hand,72.01,74.0,1.9899999999999949,4.0,76.01,2.010000000000005
1::0::0,1,0,0,left_hand,right_hand,74.0,76.006,2.0060000000000002,4.0,78.0,1.9939999999999998
1::0::0,1,0,0,right_hand,left_hand,76.006,80.01,4.004000000000005,4.0,80.006,-0.0040000000000048885
1::0::0,1,0,0,left_hand,right_hand,80.01,82.0,1.9899999999999949,4.0,84.01,2.010000000000005
1::0::0,1,0,0,right_hand,left_hand,82.0,84.008,2.0079999999999956,4.0,86.0,1.9920000000000044
1::0::0,1,0,0,left_hand,right_hand,84.008,88.012,4.004000000000005,4.0,88.008,-0.0040000000000048885
1::0::0,1,0,0,right_hand,left_hand,88.012,90.0,1.9879999999999995,4.0,92.012,2.0120000000000005
1::0::0,1,0,0,left_hand,right_hand,90.0,92.006,2.0060000000000002,4.0,94.0,1.9939999999999998
1::0::0,1,0,0,right_hand,left_hand,92.006,96.006,4.0,4.0,96.006,0.0
1::0::0,1,0,0,left_hand,right_hand,96.006,98.0,1.9939999999999998,4.0,100.006,2.0060000000000002
1::0::0,1,0,0,right_hand,left_hand,98.0,100.006,2.0060000000000002,4.0,102.0,1.9939999999999998
1::0::0,1,0,0,left_hand,right_hand,100.006,104.006,4.0,4.0,104.006,0.0
1::0::0,1,0,0,right_hand,left_hand,104.006,106.0,1.9939999999999998,4.0,108.006,2.0060000000000002
20::0::0,20,0,0,left_hand,right_hand,4.01,8.012,4.002000000000001,4.0,8.01,-0.002000000000000668
20::0::0,20,0,0,right_hand,left_hand,8.012,10.0,1.9879999999999995,4.0,12.012,2.0120000000000005
20::0::0,20,0,0,left_hand,right_hand,10.0,12.004,2.0039999999999996,4.0,14.0,1.9960000000000004
20::0::0,20,0,0,right_hand,left_hand,12.004,16.004,4.000000000000002,4.0,16.003999999999998,-3.552713678800501e-15
20::0::0,20,0,0,left_hand,right_hand,16.004,18.0,1.9959999999999987,4.0,20.004,2.0040000000000013
20::0::0,20,0,0,right_hand,left_hand,18.0,20.004,2.0040000000000013,4.0,22.0,1.9959999999999987
20::0::0,20,0,0,left_hand,right_hand,20.004,24.004,4.0,4.0,24.004,0.0
20::0::0,20,0,0,right_hand,left_hand,24.004,26.0,1.9959999999999987,4.0,28.004,2.0040000000000013
20::0::0,20,0,0,left_hand,right_hand,26.0,28.004,2.0040000000000013,4.0,30.0,1.9959999999999987
20::0::0,20,0,0,right_hand,left_hand,28.004,32.008,4.004000000000001,4.0,32.004000000000005,-0.003999999999997783
20::0::0,20,0,0,left_hand,right_hand,32.008,34.0,1.9919999999999973,4.0,36.008,2.0080000000000027
20::0::0,20,0,0,right_hand,left_hand,34.0,36.002,2.0020000000000024,4.0,38.0,1.9979999999999976
20::0::0,20,0,0,left_hand,right_hand,36.002,40.004,4.001999999999995,4.0,40.002,-0.001999999999995339
20::0::0,20,0,0,right_hand,left_hand,40.004,40.044,0.03999999999999915,4.0,44.004,3.960000000000001
20::0::0,20,0,0,left_hand,right_hand,40.044,42.0,1.956000000000003,4.0,44.044,2.043999999999997
20::0::0,20,0,0,right_hand,left_hand,42.0,44.006,2.0060000000000002,4.0,46.0,1.9939999999999998
20::0::0,20,0,0,left_hand,right_hand,44.006,48.006,4.0,4.0,48.006,0.0
20::0::0,20,0,0,right_hand,left_hand,48.006,50.0,1.9939999999999998,4.0,52.006,2.0060000000000002
20::0::0,20,0,0,left_hand,right_hand,50.0,52.004,2.003999999999998,4.0,54.0,1.9960000000000022
20::0::0,20,0,0,right_hand,left_hand,52.004,56.006,4.0020000000000024,4.0,56.004,-0.0020000000000024443
20::0::0,20,0,0,left_hand,right_hand,56.006,58.0,1.9939999999999998,4.0,60.006,2.0060000000000002
20::0::0,20,0,0,right_hand,left_hand,58.0,60.004,2.003999999999998,4.0,62.0,1.9960000000000022
20::0::0,20,0,0,left_hand,right_hand,60.004,64.006,4.0020000000000024,4.0,64.00399999999999,-0.0020000000000095497
20::0::0,20,0,0,right_hand,left_hand,64.006,66.0,1.9939999999999998,4.0,68.006,2.0060000000000002
20::0::0,20,0,0,left_hand,right_hand,66.0,68.004,2.004000000000005,4.0,70.0,1.9959999999999951
20::0::0,20,0,0,right_hand,left_hand,68.004,72.006,4.001999999999995,4.0,72.004,-0.001999999999995339
20::0::0,20,0,0,left_hand,right_hand,72.006,74.0,1.9939999999999998,4.0,76.006,2.0060000000000002
20::0::0,20,0,0,right_hand,left_hand,74.0,76.004,2.004000000000005,4.0,78.0,1.9959999999999951
20::0::0,20,0,0,left_hand,right_hand,76.004,80.006,4.001999999999995,4.0,80.004,-0.001999999999995339
20::0::0,20,0,0,right_hand,left_hand,80.006,82.0,1.9939999999999998,4.0,84.006,2.0060000000000002
20::0::0,20,0,0,left_hand,right_hand,82.0,84.002,2.0019999999999953,4.0,86.0,1.9980000000000047
20::0::0,20,0,0,right_hand,left_hand,84.002,88.004,4.0020000000000095,4.0,88.002,-0.0020000000000095497
20::0::0,20,0,0,left_hand,right_hand,88.004,90.0,1.9959999999999951,4.0,92.004,2.004000000000005
20::0::0,20,0,0,right_hand,left_hand,90.0,92.004,2.004000000000005,4.0,94.0,1.9959999999999951
20::0::0,20,0,0,left_hand,right_hand,92.004,96.008,4.003999999999991,4.0,96.004,-0.003999999999990678
20::0::0,20,0,0,right_hand,left_hand,96.008,98.0,1.9920000000000044,4.0,100.008,2.0079999999999956
20::0::0,20,0,0,left_hand,right_hand,98.0,100.004,2.004000000000005,4.0,102.0,1.9959999999999951
20::0::0,20,0,0,right_hand,left_hand,100.004,104.008,4.003999999999991,4.0,104.004,-0.003999999999990678
21::0::0,21,0,0,left_hand,right_hand,4.012,8.012,4.000000000000001,4.0,8.012,0.0
21::0::0,21,0,0,right_hand,left_hand,8.012,10.0,1.9879999999999995,4.0,12.012,2.0120000000000005
21::0::0,21,0,0,left_hand,right_hand,10.0,12.02,2.0199999999999996,4.0,14.0,1.9800000000000004
21::0::0,21,0,0,right_hand,left_hand,12.02,16.02,4.0,4.0,16.02,0.0
21::0::0,21,0,0,left_hand,right_hand,16.02,18.0,1.9800000000000004,4.0,20.02,2.0199999999999996
21::0::0,21,0,0,right_hand,left_hand,18.0,20.02,2.0199999999999996,4.0,22.0,1.9800000000000004
21::0::0,21,0,0,left_hand,right_hand,20.02,24.02,4.0,4.0,24.02,0.0
21::0::0,21,0,0,right_hand,left_hand,24.02,26.0,1.9800000000000004,4.0,28.02,2.0199999999999996
21::0::0,21,0,0,left_hand,right_hand,26.0,28.02,2.0199999999999996,4.0,30.0,1.9800000000000004
21::0::0,21,0,0,right_hand,left_hand,28.02,32.02,4.0000000000000036,4.0,32.019999999999996,-7.105427357601002e-15
21::0::0,21,0,0,left_hand,right_hand,32.02,34.0,1.9799999999999969,4.0,36.02,2.020000000000003
21::0::0,21,0,0,right_hand,left_hand,34.0,36.02,2.020000000000003,4.0,38.0,1.9799999999999969
21::0::0,21,0,0,left_hand,right_hand,36.02,40.022,4.001999999999995,4.0,40.02,-0.001999999999995339
21::0::0,21,0,0,right_hand,left_hand,40.022,42.0,1.9780000000000015,4.0,44.022,2.0219999999999985
21::0::0,21,0,0,left_hand,right_hand,42.0,44.02,2.020000000000003,4.0,46.0,1.9799999999999969
21::0::0,21,0,0,right_hand,left_hand,44.02,48.022,4.001999999999995,4.0,48.02,-0.001999999999995339
