plot,page,selection_reason,subject_id,band,channel,metric,value,polarity
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,Cz,cohort_mean_log_bandpower_difference,0.013700150960974732,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,C3,cohort_mean_log_bandpower_difference,-0.012219017400867624,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,C4,cohort_mean_log_bandpower_difference,0.03714393568442639,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,T3,cohort_mean_log_bandpower_difference,0.005892129107451538,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,T4,cohort_mean_log_bandpower_difference,0.013330669860162308,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,CP3,cohort_mean_log_bandpower_difference,-0.01879990131312596,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,CP4,cohort_mean_log_bandpower_difference,0.04872587336417082,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,TP7,cohort_mean_log_bandpower_difference,0.006603756558126322,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,TP8,cohort_mean_log_bandpower_difference,0.008791632567463466,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,Pz,cohort_mean_log_bandpower_difference,0.014149484222635915,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,P3,cohort_mean_log_bandpower_difference,-0.0169033872084669,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,P4,cohort_mean_log_bandpower_difference,0.03832916428957953,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,T5,cohort_mean_log_bandpower_difference,0.017232098312659677,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,T6,cohort_mean_log_bandpower_difference,0.02210235016444749,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,Oz,cohort_mean_log_bandpower_difference,0.024917523110015036,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,O1,cohort_mean_log_bandpower_difference,0.0055508607726156515,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,13-20Hz,O2,cohort_mean_log_bandpower_difference,0.02925319713682663,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,Fp1,cohort_mean_log_bandpower_difference,0.008837082594282043,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,Fp2,cohort_mean_log_bandpower_difference,0.02581669974132453,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,Fz,cohort_mean_log_bandpower_difference,0.03050711005653553,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,F3,cohort_mean_log_bandpower_difference,0.016029185690921467,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,F4,cohort_mean_log_bandpower_difference,0.020545000502973275,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,F7,cohort_mean_log_bandpower_difference,-0.0013690670130260291,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,F8,cohort_mean_log_bandpower_difference,0.0022169128563171137,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,FCz,cohort_mean_log_bandpower_difference,0.023270819491988587,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,FC3,cohort_mean_log_bandpower_difference,0.0064433464696787455,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,FC4,cohort_mean_log_bandpower_difference,0.01126992340284142,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,FT7,cohort_mean_log_bandpower_difference,-0.0009374994645177342,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,FT8,cohort_mean_log_bandpower_difference,0.006518156626201401,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,Cz,cohort_mean_log_bandpower_difference,0.021363026359934097,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,C3,cohort_mean_log_bandpower_difference,-0.013207416672616566,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,C4,cohort_mean_log_bandpower_difference,0.019247135948560038,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,T3,cohort_mean_log_bandpower_difference,-0.022218501221240597,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,T4,cohort_mean_log_bandpower_difference,0.014340664758481305,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,CP3,cohort_mean_log_bandpower_difference,0.012596796349022728,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,CP4,cohort_mean_log_bandpower_difference,0.02962778096704344,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,TP7,cohort_mean_log_bandpower_difference,-0.01761999218969456,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,TP8,cohort_mean_log_bandpower_difference,0.013265044441736071,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,Pz,cohort_mean_log_bandpower_difference,0.049726866564722166,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,P3,cohort_mean_log_bandpower_difference,0.011027735837877313,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,P4,cohort_mean_log_bandpower_difference,0.03165807551521699,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,T5,cohort_mean_log_bandpower_difference,0.007274895935705678,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,T6,cohort_mean_log_bandpower_difference,0.022597932303014514,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,Oz,cohort_mean_log_bandpower_difference,0.017147589107716778,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,O1,cohort_mean_log_bandpower_difference,0.0200808697338005,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,20-30Hz,O2,cohort_mean_log_bandpower_difference,0.014637247579035128,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,Fp1,cohort_mean_log_bandpower_difference,-0.006098521695920143,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,Fp2,cohort_mean_log_bandpower_difference,0.007399506742379201,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,Fz,cohort_mean_log_bandpower_difference,0.015934771201317813,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,F3,cohort_mean_log_bandpower_difference,0.01793530803981715,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,F4,cohort_mean_log_bandpower_difference,0.0013057253505929433,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,F7,cohort_mean_log_bandpower_difference,-0.007270807277801805,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,F8,cohort_mean_log_bandpower_difference,-0.026543636093254972,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,FCz,cohort_mean_log_bandpower_difference,0.008232980905206896,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,FC3,cohort_mean_log_bandpower_difference,0.0026150624327275908,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,FC4,cohort_mean_log_bandpower_difference,0.005826020542355216,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,FT7,cohort_mean_log_bandpower_difference,-0.0065018966283346465,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,FT8,cohort_mean_log_bandpower_difference,-0.009325239782935474,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,Cz,cohort_mean_log_bandpower_difference,0.015213554411772372,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,C3,cohort_mean_log_bandpower_difference,-0.016973862321750043,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,C4,cohort_mean_log_bandpower_difference,0.028437422802614822,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,T3,cohort_mean_log_bandpower_difference,-0.01814671245140193,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,T4,cohort_mean_log_bandpower_difference,0.009058122395771265,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,CP3,cohort_mean_log_bandpower_difference,-0.013957571213839415,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,CP4,cohort_mean_log_bandpower_difference,0.03689661620285551,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,TP7,cohort_mean_log_bandpower_difference,-0.006881431069477972,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,TP8,cohort_mean_log_bandpower_difference,0.014988956252784253,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,Pz,cohort_mean_log_bandpower_difference,0.02448959408994103,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,P3,cohort_mean_log_bandpower_difference,-0.014491128423107277,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,P4,cohort_mean_log_bandpower_difference,0.035040267118927514,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,T5,cohort_mean_log_bandpower_difference,0.005380142372874524,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,T6,cohort_mean_log_bandpower_difference,0.031218024518506728,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,Oz,cohort_mean_log_bandpower_difference,0.02037262941272009,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,O1,cohort_mean_log_bandpower_difference,0.004374697704523975,right-hand minus left-hand MI-window log bandpower
cohort_bandpower_difference_topomaps.png,1,configured_cohort_mean,,8-30Hz,O2,cohort_mean_log_bandpower_difference,0.02887778151860276,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,Fp1,subject_signed_hedges_g,-0.32200518959486163,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,Fp2,subject_signed_hedges_g,-0.3669243913312916,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,Fz,subject_signed_hedges_g,-0.05551871049086442,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,F3,subject_signed_hedges_g,-0.10612413774196724,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,F4,subject_signed_hedges_g,-0.4835256171619043,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,F7,subject_signed_hedges_g,-0.2918699705805688,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,F8,subject_signed_hedges_g,-0.4993355089334488,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,FCz,subject_signed_hedges_g,-0.2676520990210452,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,FC3,subject_signed_hedges_g,-0.21441826962329907,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,FC4,subject_signed_hedges_g,-0.4533243406039049,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,FT7,subject_signed_hedges_g,-0.18014071060310105,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,FT8,subject_signed_hedges_g,-0.19418587428941952,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,Cz,subject_signed_hedges_g,-0.27409932052848723,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,C3,subject_signed_hedges_g,-0.17356145138474696,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,C4,subject_signed_hedges_g,-0.04923424165066334,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,T3,subject_signed_hedges_g,-0.5266643545207071,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,T4,subject_signed_hedges_g,-0.12759944103849769,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,1.0,8-12Hz,CP3,subject_signed_hedges_g,-0.12547981361491117,right-hand minus left-hand MI-window log bandpower
